date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
05:28:38	13590/13590	---M-Z	200	added ('OK')	application/x-javascript	etag:%223516-5f885cb9-716a595f8b951e;gz%22	https://profitcoin.ltd/wp-content/plugins/woocommerce/assets/js/frontend/add-to-cart-variation.min.js?ver=4.6.0	C:/My%20Web%20Sites/Tjeel/profitcoin.ltd/wp-content/plugins/woocommerce/assets/js/frontend/add-to-cart-variation.min89df.js	(from https://profitcoin.ltd/)
05:28:38	22860/22860	---M-Z	200	added ('OK')	application/x-javascript	etag:%22594c-5f885cb9-eebf16dd3094fabe;gz%22	https://profitcoin.ltd/wp-content/plugins/woocommerce/assets/js/flexslider/jquery.flexslider.min.js?ver=2.7.2	C:/My%20Web%20Sites/Tjeel/profitcoin.ltd/wp-content/plugins/woocommerce/assets/js/flexslider/jquery.flexslider.mineed8.js	(from https://profitcoin.ltd/)
05:28:38	788/788	---M-Z	200	added ('OK')	application/x-javascript	etag:%22314-5efbb721-423ffe07ff5eb9c8;gz%22	https://profitcoin.ltd/wp-content/themes/oceanwp/assets/js/third/woo/woo-mini-cart.min.js?ver=1.8.3	C:/My%20Web%20Sites/Tjeel/profitcoin.ltd/wp-content/themes/oceanwp/assets/js/third/woo/woo-mini-cart.min4511.js	(from https://profitcoin.ltd/)
05:28:39	1434/1434	---M-Z	200	added ('OK')	application/x-javascript	etag:%2259a-5f701a6f-78666fe7cff374bc;gz%22	https://profitcoin.ltd/wp-includes/js/wp-embed.min.js?ver=5.5.3	C:/My%20Web%20Sites/Tjeel/profitcoin.ltd/wp-includes/js/wp-embed.min5697.js	(from https://profitcoin.ltd/)
05:28:39	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2026%20Mar%202021%2004:29:36%20GMT	http://cdn.jsdelivr.net/bxslider/4.2.12/jquery.bxslider.js	C:/My%20Web%20Sites/Tjeel/cdn.jsdelivr.net/bxslider/4.2.12/jquery.bxslider.90.delayed	(from https://profitcoin.ltd/)
05:28:41	65221/65221	---M-Z	200	added ('OK')	application/javascript	etag:W/%22fec5-N8opria7sVAbrKzUIEPm+h8F3go%22	https://cdn.jsdelivr.net/bxslider/4.2.12/jquery.bxslider.js	C:/My%20Web%20Sites/Tjeel/cdn.jsdelivr.net/bxslider/4.2.12/jquery.bxslider.js	(from https://profitcoin.ltd/)
05:28:41	12198/12198	---M-Z	200	added ('OK')	application/x-javascript	etag:%222fa6-5f1869a4-18ad81de1889f4e6;gz%22	https://profitcoin.ltd/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min.js?ver=4.0.2	C:/My%20Web%20Sites/Tjeel/profitcoin.ltd/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min05da.js	(from https://profitcoin.ltd/)
05:28:41	257701/257701	---M-Z	200	added ('OK')	application/x-javascript	etag:%223eea5-5f162a1b-34e385899034464a;gz%22	https://profitcoin.ltd/wp-content/plugins/premium-addons-for-elementor/assets/frontend/min-js/lottie.min.js?ver=3.20.9	C:/My%20Web%20Sites/Tjeel/profitcoin.ltd/wp-content/plugins/premium-addons-for-elementor/assets/frontend/min-js/lottie.mineeb3.js	(from https://profitcoin.ltd/)
05:28:41	18781/18781	---M-Z	200	added ('OK')	application/x-javascript	etag:%22495d-5f162a1b-65065d3304825b18;gz%22	https://profitcoin.ltd/wp-content/plugins/premium-addons-for-elementor/assets/frontend/min-js/premium-addons.min.js?ver=3.20.9	C:/My%20Web%20Sites/Tjeel/profitcoin.ltd/wp-content/plugins/premium-addons-for-elementor/assets/frontend/min-js/premium-addons.mineeb3.js	(from https://profitcoin.ltd/)
05:28:42	4419/4419	---M-Z	200	added ('OK')	application/x-javascript	etag:%221143-605d62b8-c2356b0fdc54484b;gz%22	https://profitcoin.ltd/wp-content/uploads/essential-addons-elementor/cb70d11b8.min.js?ver=1616732856	C:/My%20Web%20Sites/Tjeel/profitcoin.ltd/wp-content/uploads/essential-addons-elementor/cb70d11b8.mincf01.js	(from https://profitcoin.ltd/)
05:28:42	60475/60475	---M-Z	200	added ('OK')	application/x-javascript	etag:%22ec3b-5f1869a4-4f85be7fe2caca69;gz%22	https://profitcoin.ltd/wp-content/plugins/elementor/assets/js/frontend-modules.min.js?ver=2.9.14	C:/My%20Web%20Sites/Tjeel/profitcoin.ltd/wp-content/plugins/elementor/assets/js/frontend-modules.min7c53.js	(from https://profitcoin.ltd/)
05:28:43	6595/6595	---M-Z	200	added ('OK')	application/x-javascript	etag:%2219c3-5f077011-e4aeac393958d387;gz%22	https://profitcoin.ltd/wp-content/plugins/elementor-pro/assets/lib/sticky/jquery.sticky.min.js?ver=2.7.2	C:/My%20Web%20Sites/Tjeel/profitcoin.ltd/wp-content/plugins/elementor-pro/assets/lib/sticky/jquery.sticky.mineed8.js	(from https://profitcoin.ltd/)
05:28:43	113547/113547	---M-Z	200	added ('OK')	application/x-javascript	etag:%221bb8b-5f077011-32267ced2f21a238;gz%22	https://profitcoin.ltd/wp-content/plugins/elementor-pro/assets/js/frontend.min.js?ver=2.7.2	C:/My%20Web%20Sites/Tjeel/profitcoin.ltd/wp-content/plugins/elementor-pro/assets/js/frontend.mineed8.js	(from https://profitcoin.ltd/)
05:28:43	30/30	---M--	200	added ('OK')	application/x-javascript	etag:%221e-5f0771ac-bed22a265b73cdc;;;%22	https://profitcoin.ltd/wp-content/plugins/gradient-button-for-elementor/assets/js/frontend.min.js?ver=1.0.7	C:/My%20Web%20Sites/Tjeel/profitcoin.ltd/wp-content/plugins/gradient-button-for-elementor/assets/js/frontend.min19f6.js	(from https://profitcoin.ltd/)
05:28:44	6482/6482	---M-Z	200	added ('OK')	application/x-javascript	etag:%221952-5f701a6f-31d988a871bcc493;gz%22	https://profitcoin.ltd/wp-includes/js/jquery/ui/position.min.js?ver=1.11.4	C:/My%20Web%20Sites/Tjeel/profitcoin.ltd/wp-includes/js/jquery/ui/position.mine899.js	(from https://profitcoin.ltd/)
05:28:44	10695/10695	---M-Z	200	added ('OK')	application/x-javascript	etag:%2229c7-5f1869a4-918ec7ba05d0e407;gz%22	https://profitcoin.ltd/wp-content/plugins/elementor/assets/lib/dialog/dialog.min.js?ver=4.7.6	C:/My%20Web%20Sites/Tjeel/profitcoin.ltd/wp-content/plugins/elementor/assets/lib/dialog/dialog.minae9e.js	(from https://profitcoin.ltd/)
05:28:44	139153/139153	---M-Z	200	added ('OK')	application/x-javascript	etag:%2221f91-5f1869a4-7055c3a2b150b568;gz%22	https://profitcoin.ltd/wp-content/plugins/elementor/assets/lib/swiper/swiper.min.js?ver=5.3.6	C:/My%20Web%20Sites/Tjeel/profitcoin.ltd/wp-content/plugins/elementor/assets/lib/swiper/swiper.min48f5.js	(from https://profitcoin.ltd/)
05:28:45	2635/2635	---M-Z	200	added ('OK')	application/x-javascript	etag:%22a4b-5f1869a4-154344c5c61be722;gz%22	https://profitcoin.ltd/wp-content/plugins/elementor/assets/lib/share-link/share-link.min.js?ver=2.9.14	C:/My%20Web%20Sites/Tjeel/profitcoin.ltd/wp-content/plugins/elementor/assets/lib/share-link/share-link.min7c53.js	(from https://profitcoin.ltd/)
05:28:45	117731/117731	---M-Z	200	added ('OK')	application/x-javascript	etag:%221cbe3-5f1869a4-fae8ad5a0251e97f;gz%22	https://profitcoin.ltd/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=2.9.14	C:/My%20Web%20Sites/Tjeel/profitcoin.ltd/wp-content/plugins/elementor/assets/js/frontend.min7c53.js	(from https://profitcoin.ltd/)
05:28:45	705/705	---M-Z	200	added ('OK')	application/x-javascript	etag:%222c1-5f885cdb-340f83ae88b29119;gz%22	https://profitcoin.ltd/wp-content/plugins/wpforms-lite/assets/js/integrations/elementor/frontend.min.js?ver=1.6.2.3	C:/My%20Web%20Sites/Tjeel/profitcoin.ltd/wp-content/plugins/wpforms-lite/assets/js/integrations/elementor/frontend.minf343.js	(from https://profitcoin.ltd/)
05:28:47	68305/68305	---M-Z	200	added ('OK')	application/x-javascript	etag:%2210ad1-5f076faf-2a9fb54897352918;gz%22	https://profitcoin.ltd/wp-content/plugins/elementor-extras/assets/js/frontend.min.js?ver=2.2.5	C:/My%20Web%20Sites/Tjeel/profitcoin.ltd/wp-content/plugins/elementor-extras/assets/js/frontend.min5bf8.js	(from https://profitcoin.ltd/)
05:28:48	114220/114220	---M-Z	200	added ('OK')	application/javascript	etag:%225eb03e71-1be2c%22	http://cdnjs.cloudflare.com/ajax/libs/gsap/1.20.2/TweenMax.min.js	C:/My%20Web%20Sites/Tjeel/cdnjs.cloudflare.com/ajax/libs/gsap/1.20.2/TweenMax.min.js	(from https://profitcoin.ltd/)
05:28:48	2696/2696	---M-Z	200	added ('OK')	application/x-javascript	etag:%22a88-5f076faf-48d3955427d547b8;gz%22	https://profitcoin.ltd/wp-content/plugins/elementor-extras/assets/lib/parallax-gallery/parallax-gallery.min.js?ver=1.0.0	C:/My%20Web%20Sites/Tjeel/profitcoin.ltd/wp-content/plugins/elementor-extras/assets/lib/parallax-gallery/parallax-gallery.min8a54.js	(from https://profitcoin.ltd/)
05:28:49	7405/7405	---M-Z	200	added ('OK')	application/x-javascript	etag:%221ced-5f076faf-5a63caccea1aa9b2;gz%22	https://profitcoin.ltd/wp-content/plugins/elementor-extras/assets/lib/hotips/hotips.min.js?ver=1.1.0	C:/My%20Web%20Sites/Tjeel/profitcoin.ltd/wp-content/plugins/elementor-extras/assets/lib/hotips/hotips.minf488.js	(from https://profitcoin.ltd/)
05:28:50	31642/31642	---M--	200	added ('OK')	image/png	etag:%227b9a-5f885c6c-181254e0cc0bd40e;;;%22	https://profitcoin.ltd/wp-content/plugins/gtranslate/24.png	C:/My%20Web%20Sites/Tjeel/profitcoin.ltd/wp-content/plugins/gtranslate/24.png	(from https://profitcoin.ltd/wp-content/plugins/gtranslate/gtranslate-style24.css?ver=5.5.3)
05:28:51	31630/31630	---M--	200	added ('OK')	image/png	etag:%227b8e-5f885c6c-40b9519d9993d15c;;;%22	https://profitcoin.ltd/wp-content/plugins/gtranslate/24a.png	C:/My%20Web%20Sites/Tjeel/profitcoin.ltd/wp-content/plugins/gtranslate/24a.png	(from https://profitcoin.ltd/wp-content/plugins/gtranslate/gtranslate-style24.css?ver=5.5.3)
05:28:52	10187/10187	---M--	200	added ('OK')	image/png	etag:%2227cb-5f885c6c-66e861c826d9fd86;;;%22	https://profitcoin.ltd/wp-content/plugins/gtranslate/alt_flags.png	C:/My%20Web%20Sites/Tjeel/profitcoin.ltd/wp-content/plugins/gtranslate/alt_flags.png	(from https://profitcoin.ltd/wp-content/plugins/gtranslate/gtranslate-style24.css?ver=5.5.3)
05:28:52	10230/10230	---M--	200	added ('OK')	image/png	etag:%2227f6-5f885c6c-41bc84963259f7d0;;;%22	https://profitcoin.ltd/wp-content/plugins/gtranslate/alt_flagsa.png	C:/My%20Web%20Sites/Tjeel/profitcoin.ltd/wp-content/plugins/gtranslate/alt_flagsa.png	(from https://profitcoin.ltd/wp-content/plugins/gtranslate/gtranslate-style24.css?ver=5.5.3)
05:28:53	9133/9133	---M--	200	added ('OK')	image/gif	etag:%2223ad-60475f2f-307f86b0007219c1;;;%22	https://profitcoin.ltd/wp-content/plugins/user-registration/assets/images/wpspin_light-2x.gif	C:/My%20Web%20Sites/Tjeel/profitcoin.ltd/wp-content/plugins/user-registration/assets/images/wpspin_light-2x.gif	(from https://profitcoin.ltd/wp-content/plugins/user-registration/assets/css/user-registration.css?ver=1.9.4.1)
05:28:54	56564/56564	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22dcf4-5f701a6e-a50a159912897cbd;;;%22	https://profitcoin.ltd/wp-includes/fonts/dashicons.eot?99ac726223c749443b642ce33df8b800	C:/My%20Web%20Sites/Tjeel/profitcoin.ltd/wp-includes/fonts/dashicons7d4b.eot	(from https://profitcoin.ltd/wp-includes/css/dashicons.min.css?ver=5.5.3)
05:28:56	56392/56392	---M--	200	added ('OK')	application/x-font-ttf	etag:%22dc48-5f701a6e-cc7fd67f757b10d6;;;%22	https://profitcoin.ltd/wp-includes/fonts/dashicons.ttf?99ac726223c749443b642ce33df8b800	C:/My%20Web%20Sites/Tjeel/profitcoin.ltd/wp-includes/fonts/dashicons7d4b.ttf	(from https://profitcoin.ltd/wp-includes/css/dashicons.min.css?ver=5.5.3)
05:28:56	150/150	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2296-5f076656-f4c4efbae636513a;;;%22	https://profitcoin.ltd/wp-content/plugins/addon-elements-for-elementor-page-builder/assets/css/arrow-left.svg	C:/My%20Web%20Sites/Tjeel/profitcoin.ltd/wp-content/plugins/addon-elements-for-elementor-page-builder/assets/css/arrow-left.svg	(from https://profitcoin.ltd/wp-content/plugins/addon-elements-for-elementor-page-builder/assets/css/eae.min.css?ver=5.5.3)
05:28:57	152/152	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2298-5f076656-7073fa4bb03846c;;;%22	https://profitcoin.ltd/wp-content/plugins/addon-elements-for-elementor-page-builder/assets/css/arrow-right.svg	C:/My%20Web%20Sites/Tjeel/profitcoin.ltd/wp-content/plugins/addon-elements-for-elementor-page-builder/assets/css/arrow-right.svg	(from https://profitcoin.ltd/wp-content/plugins/addon-elements-for-elementor-page-builder/assets/css/eae.min.css?ver=5.5.3)
05:28:57	1127/1127	---M-Z	200	added ('OK')	image/svg+xml	etag:%22467-5f076657-d6650e47898d987;gz%22	https://profitcoin.ltd/wp-content/plugins/addon-elements-for-elementor-page-builder/assets/digit-sep-svg.svg	C:/My%20Web%20Sites/Tjeel/profitcoin.ltd/wp-content/plugins/addon-elements-for-elementor-page-builder/assets/digit-sep-svg.svg	(from https://profitcoin.ltd/wp-content/plugins/addon-elements-for-elementor-page-builder/assets/css/eae.min.css?ver=5.5.3)
05:28:58	4835/4835	---M-Z	200	added ('OK')	image/svg+xml	etag:%2212e3-5f076657-45290459ebf81a0d;gz%22	https://profitcoin.ltd/wp-content/plugins/addon-elements-for-elementor-page-builder/assets/digits-svg-alpha.svg	C:/My%20Web%20Sites/Tjeel/profitcoin.ltd/wp-content/plugins/addon-elements-for-elementor-page-builder/assets/digits-svg-alpha.svg	(from https://profitcoin.ltd/wp-content/plugins/addon-elements-for-elementor-page-builder/assets/css/eae.min.css?ver=5.5.3)
05:29:00	131930/131930	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%222035a-5f1869a4-e7834bd401d29bce;;;%22	https://profitcoin.ltd/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	C:/My%20Web%20Sites/Tjeel/profitcoin.ltd/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	(from https://profitcoin.ltd/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=5.5.3)
05:29:01	131930/131930	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%222035a-5f1869a4-e7834bd401d29bce;;;%22	https://profitcoin.ltd/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot?	C:/My%20Web%20Sites/Tjeel/profitcoin.ltd/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400d41d.eot	(from https://profitcoin.ltd/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=5.5.3)
05:29:03	75936/75936	---M--	200	added ('OK')	font/woff2	etag:%22128a0-5f1869a4-7e26395bf70ec414;;;%22	https://profitcoin.ltd/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	C:/My%20Web%20Sites/Tjeel/profitcoin.ltd/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	(from https://profitcoin.ltd/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=5.5.3)
05:29:04	89100/89100	---MCZ	200	added ('OK')	application/font-woff	etag:W/%2215c0c-5f1869a4-636a5dc5c0a258df;;;%22	https://profitcoin.ltd/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff	C:/My%20Web%20Sites/Tjeel/profitcoin.ltd/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff	(from https://profitcoin.ltd/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=5.5.3)
05:29:05	131624/131624	---M--	200	added ('OK')	application/x-font-ttf	etag:%2220228-5f1869a4-5b4a7da15a219d02;;;%22	https://profitcoin.ltd/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	C:/My%20Web%20Sites/Tjeel/profitcoin.ltd/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	(from https://profitcoin.ltd/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=5.5.3)
05:29:07	708706/708706	---M-Z	200	added ('OK')	image/svg+xml	etag:%22ad062-5f1869a4-60644ebd40ac586c;gz%22	https://profitcoin.ltd/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	C:/My%20Web%20Sites/Tjeel/profitcoin.ltd/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	(from https://profitcoin.ltd/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=5.5.3)
05:29:07	34390/34390	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%228656-5f1869a4-e816f1d93304de57;;;%22	https://profitcoin.ltd/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot	C:/My%20Web%20Sites/Tjeel/profitcoin.ltd/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot	(from https://profitcoin.ltd/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=5.5.3)
05:29:08	34390/34390	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%228656-5f1869a4-e816f1d93304de57;;;%22	https://profitcoin.ltd/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot?	C:/My%20Web%20Sites/Tjeel/profitcoin.ltd/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400d41d.eot	(from https://profitcoin.ltd/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=5.5.3)
05:29:09	13576/13576	---M--	200	added ('OK')	font/woff2	etag:%223508-5f1869a4-2b709d16da1d3322;;;%22	https://profitcoin.ltd/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff2	C:/My%20Web%20Sites/Tjeel/profitcoin.ltd/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff2	(from https://profitcoin.ltd/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=5.5.3)
05:29:10	16800/16800	---MCZ	200	added ('OK')	application/font-woff	etag:W/%2241a0-5f1869a4-8bc617e43e89206e;;;%22	https://profitcoin.ltd/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff	C:/My%20Web%20Sites/Tjeel/profitcoin.ltd/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff	(from https://profitcoin.ltd/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=5.5.3)
05:29:11	34092/34092	---M--	200	added ('OK')	application/x-font-ttf	etag:%22852c-5f1869a4-f3cc5e22a02a50a1;;;%22	https://profitcoin.ltd/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.ttf	C:/My%20Web%20Sites/Tjeel/profitcoin.ltd/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.ttf	(from https://profitcoin.ltd/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=5.5.3)
05:29:12	144322/144322	---M-Z	200	added ('OK')	image/svg+xml	etag:%22233c2-5f1869a4-70dcea8260f65186;gz%22	https://profitcoin.ltd/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.svg	C:/My%20Web%20Sites/Tjeel/profitcoin.ltd/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.svg	(from https://profitcoin.ltd/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=5.5.3)
05:29:13	194066/194066	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%222f612-5f1869a4-d7360a33fd3cd7aa;;;%22	https://profitcoin.ltd/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	C:/My%20Web%20Sites/Tjeel/profitcoin.ltd/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	(from https://profitcoin.ltd/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=5.5.3)
05:29:14	194066/194066	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%222f612-5f1869a4-d7360a33fd3cd7aa;;;%22	https://profitcoin.ltd/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot?	C:/My%20Web%20Sites/Tjeel/profitcoin.ltd/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900d41d.eot	(from https://profitcoin.ltd/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=5.5.3)
05:29:15	76084/76084	---M--	200	added ('OK')	font/woff2	etag:%2212934-5f1869a4-b897cdd62c885cf4;;;%22	https://profitcoin.ltd/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	C:/My%20Web%20Sites/Tjeel/profitcoin.ltd/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	(from https://profitcoin.ltd/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=5.5.3)
05:29:16	98996/98996	---MCZ	200	added ('OK')	application/font-woff	etag:W/%22182b4-5f1869a4-65256b2b9e53ca1e;;;%22	https://profitcoin.ltd/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	C:/My%20Web%20Sites/Tjeel/profitcoin.ltd/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	(from https://profitcoin.ltd/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=5.5.3)
05:29:18	193780/193780	---M--	200	added ('OK')	application/x-font-ttf	etag:%222f4f4-5f1869a4-f6cfa6fde5872e70;;;%22	https://profitcoin.ltd/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	C:/My%20Web%20Sites/Tjeel/profitcoin.ltd/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	(from https://profitcoin.ltd/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=5.5.3)
05:29:19	847/847	---M--	200	added ('OK')	image/gif	etag:%2234f-5f885c53-710005ef59a6574b;;;%22	https://profitcoin.ltd/wp-content/plugins/contact-form-7/images/ajax-loader.gif	C:/My%20Web%20Sites/Tjeel/profitcoin.ltd/wp-content/plugins/contact-form-7/images/ajax-loader.gif	(from https://profitcoin.ltd/wp-content/plugins/contact-form-7/includes/css/styles.css?ver=5.2.2)
05:29:19	849145/849145	---M-Z	200	added ('OK')	image/svg+xml	etag:%22cf4f9-5f1869a4-4f91b0e14b289782;gz%22	https://profitcoin.ltd/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	C:/My%20Web%20Sites/Tjeel/profitcoin.ltd/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	(from https://profitcoin.ltd/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=5.5.3)
05:29:20	168396/168396	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22291cc-5f0777f4-cf7168644d288ffb;;;%22	https://profitcoin.ltd/wp-content/plugins/premium-cryptocurrency-widgets/assets/fonts/fontawesome/fa-solid-900.eot	C:/My%20Web%20Sites/Tjeel/profitcoin.ltd/wp-content/plugins/premium-cryptocurrency-widgets/assets/fonts/fontawesome/fa-solid-900.eot	(from https://profitcoin.ltd/wp-content/plugins/premium-cryptocurrency-widgets/assets/css/style.css?ver=2.13.1)
05:29:21	168396/168396	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22291cc-5f0777f4-cf7168644d288ffb;;;%22	https://profitcoin.ltd/wp-content/plugins/premium-cryptocurrency-widgets/assets/fonts/fontawesome/fa-solid-900.eot?	C:/My%20Web%20Sites/Tjeel/profitcoin.ltd/wp-content/plugins/premium-cryptocurrency-widgets/assets/fonts/fontawesome/fa-solid-900d41d.eot	(from https://profitcoin.ltd/wp-content/plugins/premium-cryptocurrency-widgets/assets/css/style.css?ver=2.13.1)
05:29:22	62472/62472	---M--	200	added ('OK')	font/woff2	etag:%22f408-5f0777f4-17d964ada8b92a00;;;%22	https://profitcoin.ltd/wp-content/plugins/premium-cryptocurrency-widgets/assets/fonts/fontawesome/fa-solid-900.woff2	C:/My%20Web%20Sites/Tjeel/profitcoin.ltd/wp-content/plugins/premium-cryptocurrency-widgets/assets/fonts/fontawesome/fa-solid-900.woff2	(from https://profitcoin.ltd/wp-content/plugins/premium-cryptocurrency-widgets/assets/css/style.css?ver=2.13.1)
05:29:24	80484/80484	---MCZ	200	added ('OK')	application/font-woff	etag:W/%2213a64-5f0777f4-96483d9b2f8d57dc;;;%22	https://profitcoin.ltd/wp-content/plugins/premium-cryptocurrency-widgets/assets/fonts/fontawesome/fa-solid-900.woff	C:/My%20Web%20Sites/Tjeel/profitcoin.ltd/wp-content/plugins/premium-cryptocurrency-widgets/assets/fonts/fontawesome/fa-solid-900.woff	(from https://profitcoin.ltd/wp-content/plugins/premium-cryptocurrency-widgets/assets/css/style.css?ver=2.13.1)
05:29:25	168176/168176	---M--	200	added ('OK')	application/x-font-ttf	etag:%22290f0-5f0777f4-75f4acb7519d6f46;;;%22	https://profitcoin.ltd/wp-content/plugins/premium-cryptocurrency-widgets/assets/fonts/fontawesome/fa-solid-900.ttf	C:/My%20Web%20Sites/Tjeel/profitcoin.ltd/wp-content/plugins/premium-cryptocurrency-widgets/assets/fonts/fontawesome/fa-solid-900.ttf	(from https://profitcoin.ltd/wp-content/plugins/premium-cryptocurrency-widgets/assets/css/style.css?ver=2.13.1)
05:29:27	624767/624767	---M-Z	200	added ('OK')	image/svg+xml	etag:%229887f-5f0777f4-6b39a9a476738532;gz%22	https://profitcoin.ltd/wp-content/plugins/premium-cryptocurrency-widgets/assets/fonts/fontawesome/fa-solid-900.svg	C:/My%20Web%20Sites/Tjeel/profitcoin.ltd/wp-content/plugins/premium-cryptocurrency-widgets/assets/fonts/fontawesome/fa-solid-900.svg	(from https://profitcoin.ltd/wp-content/plugins/premium-cryptocurrency-widgets/assets/css/style.css?ver=2.13.1)
05:29:31	12136/12136	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%222f68-5f077a1d-6726558c16f487a6;;;%22	https://profitcoin.ltd/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons.eot?5510888	C:/My%20Web%20Sites/Tjeel/profitcoin.ltd/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons90c6.eot	(from https://profitcoin.ltd/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.2.1)
